date,address,postal_code,county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description
"07/08/2013","38, Phibblestown Wood, Clonsilla","Dublin 15","Dublin","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","4 Golf Links Road, Casteltroy","","Limerick","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","4 Grange Crescent, Pottery Road, Dun Laoghaire","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","4 ST. ANDREWS, ENNISCRONE","","Sligo","€98,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","44 An Caislean Drive, Ballincollig","","Cork","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","47 Coney Park, Coneyboro, Athy","","Kildare","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","47 Raheny Park, Raheny","Dublin 5","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","5 Leeson Park, Dublin 6","Dublin 6","Dublin","€2,350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","51 Alderpark Court, Dublin","Dublin 24","Dublin","€77,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","52 Cluain Dara, Leixlip","","Kildare","€164,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","55 Grange Abbey Crescent, Donaghmede, Dublin 13","Dublin 13","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","57 Glendown Avenue, Templeogue","Dublin 6w","Dublin","€436,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","57 Sli an Choiste, Monksland, Athlone","","Roscommon","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","6 Corbawn Lawn, Shankill","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","6 Woodfield Terrace, Sarsfield Road, Inchicore","Dublin 8","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","61 Castle Avenue, Muskerry Estate, Ballincollig","","Cork","€36,250.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","61 Gleann na Greine, Rathmore","","Kerry","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","61 The Woodlands, Castletown, Celbridge","","Kildare","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","65 Castle Grove, Kilgobbin Woods, Sandyford","Dublin 18","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","7 Wilfred Terrace, Wilfred Road, Harolds Cross","Dublin 6w","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","8  Ard Na Greine, Dark Road, Midleton","","Cork","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","8 Beach View, Duncannon","","Wexford","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","82 Alexandra Walk, Clane, Co. Kildare","","Kildare","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","82 Friars Walk, Cork","","Cork","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","909 The Crescent, Newbridge","","Kildare","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","96 Ballintyre Meadows, Ballinteer","Dublin 16","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","96 Park Avenue, Srods, Co Dublin","","Dublin","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Air Hill, Schull","","Cork","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","ANNAGELLIFFE, CAVAN","","Cavan","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Apartment 1, 18-21 Lower Mount Street","Dublin 2","Dublin","€440,528.63","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/08/2013","Bracklin Road, Edgeworthstown","","Longford","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Cartref, Newtownpark Avenue, Blackrock","","Dublin","€590,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Cliff Cottage, Ballyvoile, Stradbally","","Waterford","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Clonea, Sion Road, Kilkenny","","Kilkenny","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Clontaff, Union Hall","","Cork","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Cornafulla House, Cornafulla, Athlone","","Roscommon","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Cornamonaster, Ballinafad, Castlebar","","Mayo","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Courtown Bridge, Kilcock, Co. Kildare","","Kildare","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Cranleigh, Blackrock Road","","Cork","€690,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Dun Ard, Kilcommon, Cahir","","Tipperary","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","House at Courtbrack, Blarney","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Killycannon, Cavan","","Cavan","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Lake Road, Cloonmore, Rosscahill","","Galway","€174,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Mullenstown, Ardee, Co. Louth","","Louth","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","Newtown, Eadestown, Naas","","Kildare","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","No. 19 aldborough Court, 1-4 north strand road","Dublin 1","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/08/2013","No. 6 The Connaberry, Slavery, Buncrana","","Donegal","€52,863.43","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/08/2013","Park, Castleconnell","","Limerick","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","1 Bella Street, Dublin 1","Dublin 1","Dublin","€22,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","1 Sandford Row, Colliers Avenue, Ranelagh","Dublin 6","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","10 CASTLEPARK, BALLYBANE, GALWAY","","Galway","€66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","10A Grattan Terrace, Inchicore","Dublin 8","Dublin","€42,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","11 mountainview pk, greystones","","Wicklow","€182,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","11 Rosemount Close, Cahir","","Tipperary","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","12 Landscape Gdns, Churchtown, Dublin 14","","Dublin","€453,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","13 Convent View Crescent, Athy","","Kildare","€60,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","136 Gleann Alainn, Tullyallen, Drogheda","","Louth","€88,105.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","14 Muing Estate, Tralee","","Kerry","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","15 Kimmage Road West, Crumlin","Dublin 12","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","15 Otterbrook, Willbrook Road, Rathfarnham","Dublin 14","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","15 Wendon Park, Delgany","","Wicklow","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","15 William Street, Nenagh","","Tipperary","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","155 Pace Crescent, Clonee","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","164 Old County Road, Crumlin","Dublin 12","Dublin","€98,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","17 Court View, Castle Avenue, Clontarf","Dublin 3","Dublin","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","19  Merton Walk, Mount St. Annes, Milltown","Dublin 6","Dublin","€542,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","19 Carraigmore elms, citywest, saggart","","Dublin","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","19 Lana an Bhaile, Craughwell","","Galway","€118,943.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","19 The Locks, Charlotte Quay","Dublin 4","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","20 BROOMVILLE COURT, PORTLAOISE, LAOIS","","Laois","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","20 Hollywood Park, Naas","","Kildare","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","21 Cherryfield Avenue, Walkinstown, Dublin 12","Dublin 12","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","21 Milltown Gate, Burgage Mor, Blessington","","Wicklow","€189,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","22 Glenmaroon Park, Palmerstown","Dublin 20","Dublin","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","24 Ard Aoibhinn, Innishannon, Co. Cork","","Cork","€233,480.17","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","24 Lerr View, Abbeylands, Castledermot","","Kildare","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","25 Blackthorn Park, Renmore","","Galway","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","264 Bellevue, Islandbridge","Dublin 8","Dublin","€229,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","29 Peyton Close, Stoney Road, Rathcoole","","Dublin","€290,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","3  Kilcolman, Milltown","","Kerry","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","3 Tara Grove, Wellpark","","Galway","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","30 seabrook, brook lane, rush","","Dublin","€195,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"08/08/2013","33 Hollybrook, Brighton Rd, Foxrock","Dublin 18","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","34 Thorndale Avenue, Artane","Dublin 5","Dublin","€287,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","35 whitethorn crescent, palmerstown","Dublin 20","Dublin","€193,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","36 Castlerock Woods, Castleconnell","","Limerick","€110,132.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","36 SHANNON HAVEN, DROMOD","","Leitrim","€40,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","36 The Alders, Avourwen Village, Duleek Road  Drogheda","","Louth","€101,770.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","39 Quay Street, Skerries","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","4 Deanstown Drive, Finglas West, Dublin 11","Dublin 11","Dublin","€88,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","4 Orwell Woods, Orwell Park, Rathgar","Dublin 6","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","42 Cedar Place, Ridgewood, Swords","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","42 Gort na Coiribe, Headford Road, Galway","","Galway","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","42 Slieve Sneacht, Letterkenny","","Donegal","€47,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","44 CLUAIN CRAOIBH, KINNEGAD, CO. WESTMEATH","","Westmeath","€73,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","45 Inniscarra Road, Fairhill","","Cork","€57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","46 Sli Gheal, Ballymoneen Road, Knocknacarra","","Galway","€176,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","49 Saggart Lodge Court, Garters Lane, Saggart","","Dublin","€365,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","5 Beaufort Villas, Rathfarnham","Dublin 14","Dublin","€431,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","5 GLEBE GARDENS, EMMET SQUARE, CLONAKILTY","","Cork","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","5 Larch Grove, Ranelagh","Dublin 6","Dublin","€190,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","5 Newtown Villas, Blackrock, Co. Dublin","","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","53 Broadmeadows, Swords","","Dublin","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","55 CLOGHER COVE, CLOGHERHEAD","","Louth","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","56 Leinster Park, Harold's Cross","Dublin 6","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","57 Anna Villa, Ranelagh","Dublin 6","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","58 WYVERN, KILLINEY, CO DUBLIN","","Dublin","€605,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","6 Ashleigh Lawn, Malahide","Dublin 9","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","60 Roselawn, Tramore","","Waterford","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","63  Kennedy Park, Roscrea","","Tipperary","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","63 Kingsgrove, Athy","","Kildare","€61,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","64 Suil na hAbhann, Mill Road, Corbally","","Limerick","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","66 BRYANSTOWN VILLAGE, DUBLIN ROAD, DROGHEDA","","Meath","€312,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","66 Coogan Park, Newcastle, Galway","","Galway","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","68 THE DUNES, PORTMARNOCK","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","75 Adelaide Road, Glenageary","","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","75 Bookside, Bettystown","","Meath","€152,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","77 Waterloo Lane, Ballsbridge","Dublin 4","Dublin","€605,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","8 Blind Quay, Lower Exchange Street, Templebar","Dublin 8","Dublin","€213,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","8 The Grange, Ballyboughal","","Dublin","€309,383.25","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","88 Custom Hall, Gardiner Street, Dublin 1","Dublin 1","Dublin","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","9 Stanhope Street, Athy","","Kildare","€124,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","97 Tyrconnell Park, Inchicore, Dublin","Dublin 8","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Apartment 2  Block 6, Ardbrack Heights, Kinsale","","Cork","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Apartment 3, Duff House, 13/ 15 Summerhill Parade","Dublin 1","Dublin","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Apartment 70 Shelbourne Village, Ringsend","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Apt 139 and Carspace 41, Crosbies Yard, Ossory Road","","Dublin","€167,401.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","Apt 6 Ovenden House, Dean Court, Patrick Street","Dublin 8","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Ballyglass, Ardnacrusha, County Clare","","Clare","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Bohernaup, Ballina","","Mayo","€193,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Caherdangan, Craughwell","","Galway","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Caulstown, Dunboyne","","Meath","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Clonlea, Ballinvunnia, Ballygarrett  Gorey","","Wexford","€148,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/08/2013","Dalgan Park, Shrule, Co. Mayo","","Galway","€123,348.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/08/2013","Dermotsown, Ring Commons, Naul","","Dublin","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","DERWENT HOUSE, GOLFLINKS ROAD, CASTLETROY","","Limerick","€467,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Doonarah, Gorvagh","","Leitrim","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Dragonhold Underhill, Newcastle","","Wicklow","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Gernonstown House, Slane","","Meath","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Kilkenny West, Glasson, Athlone","","Westmeath","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","lake view terrace, athlone, westmeath","","Westmeath","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Landenstown, Donore, Naas","","Kildare","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Lyreenaglough, Ballyduff","","Waterford","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Millmount, Nenagh","","Tipperary","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Moskeigh, Templemartin, Bandon","","Cork","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","No. 26 Lindenwood, Cootehall","","Roscommon","€65,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/08/2013","NO. 7 THE MEADOWS, BALLAGHADERREEN","","Roscommon","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","No. 95 Tarmon Manor, Castlerea","","Roscommon","€25,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/08/2013","Ogenty House, Mill Road, Inistioge","","Kilkenny","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","olenberry, Scrine, Knockcroghery","","Roscommon","€152,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Silian Cottage, Slane","","Meath","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Suaimhneas, The Square, Rush","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","The Airport Road, Waterford","","Waterford","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","The Coach House Inn, Thomastown","","Kilkenny","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","The Lodge, Charleston Avenue, Ranalagh","Dublin 6","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","The Rath, Rolestown, Swords","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/08/2013","Wollengrange, Bennettsbridge","","Kilkenny","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","'Arraview', Bawn, Nenagh","","Tipperary","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","1 Kiln Lane, Mountrath","","Laois","€27,690.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","1 Preston Brook, Rathangan","","Kildare","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","10  Sarsfield Crescent, Charlestown","","Mayo","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","10 Kinvara Drive, navan road, dublin 7","Dublin 7","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","10 Mount Carmel Park, Firhouse, Dublin 24","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","108 Eallagh, Headford","","Galway","€105,726.86","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","109 Beechgrove, Lucan","","Dublin","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","11 Crestwood, Kilteragh, Dooradoyle","","Limerick","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","11 Lower Artane Cottages, Malahide Road, Artane","Dublin 5","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","11 Orchardstown Drive, Templeogue, Dublin 6","Dublin 6","Dublin","€326,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","114 THE COMMONS, DULEEK","","Meath","€168,775.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","114 The Elms, Abberley  Shanganagh Road, Killiney","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","11D Grosvenor Mews, Grosvenor Lane, Rathmines","Dublin 6","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","12 Elton Court, Phillipsburgh Avenue","Dublin 3","Dublin","€97,375.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","12 Killimy Road, Emo","","Laois","€32,940.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","12 Rathdown Terrace, Sandyford Road, Sandyford","Dublin 16","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","120 Belmont Park, Raheny","","Dublin","€278,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","121 Barton Road East, Dundrum","Dublin 14","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","121 Harcourt Green, Charlemont Street, Dublin 2","Dublin 2","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","12A Marella, Enniscrone","","Sligo","€80,012.50","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","13 Colliers Brook, Tullamore","","Offaly","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","13 Stocking Wood Copse, Stocking Avenue, Rathfarnham","Dublin 16","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","130 TEMPLE MILLS, RATHANGAN","","Kildare","€95,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/08/2013","14 Belfry Lawns, Citywest","Dublin 24","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","140 Bettyglen, Raheny","Dublin 5","Dublin","€436,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","151 Beachdale, Kilcoole","","Wicklow","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","16 Aras Ui Dhomhnaill, Milford","","Donegal","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","16 Ashbourne Court, Ferney Road, Carrigaline","","Cork","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","16 Castleview, Dundrum","Dublin 14","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","16 Oakleigh, Dublin Road, Navan","","Meath","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","16 PORTANURE HOUSE, ARD RI, ATHLONE","","Westmeath","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","18  Seafield Avenue, Clontarf","Dublin 3","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","18 Ashgrove Drive, naas","","Kildare","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","18 Lacora Glen, Delvin","","Westmeath","€82,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","19 Bianconi Way, Portlaoise","","Laois","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","19 Lartigue Village, Clieveragh, Listowel","","Kerry","€67,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","19 Wadelai Road, Glasnevin, Dublin 9","Dublin 15","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","19 Whitethorn Park, Allenwood","","Kildare","€114,538.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","2 Barrack Street Close, Ballymore Eustace, Co Kildare","","Kildare","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","2 Barrettstown Meadows, Newbridge","","Kildare","€218,061.67","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","20 ABBEYLEA DRIVE, SWORDS","","Dublin","€86,390.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","203 Collins Avenue, Drumcondra","Dublin 9","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","21 Ballymorris Manor, Portarlington","","Laois","€40,118.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","21 FARRANAMARTIN, GALWAY ROAD, TUAM","","Galway","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","21 Saggart Lodge Court, Saggart, County Dublin","","Dublin","€150,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","23 Sunhill, Wheaton Hall, Drogheda","","Louth","€144,000.00","No","No","Second-Hand Dwelling house /Apartment",""
